org_id,pwsid,is_multiple_pwsid,supplier_name,uwmp_year,forecast_start_date,forecast_end_date,water_use_acre_feet,water_supplies_acre_feet,benefit_supply_augmentation_acre_feet,benefit_demand_reduction_acre_feet
2790,CA5110002,FALSE,yuba city,2020,2023-01-01,2023-12-31,15491,23396,NA,NA
2793,CA3610055,FALSE,yucaipa valley water district,2020,2023-01-01,2023-12-31,12330,58625,NA,NA
13,CA3610001,FALSE,adelanto  city of,2020,2024-01-01,2024-12-31,3950,64406,NA,NA
22,NA,NA,alameda county flood control district  zone 7,2020,2024-01-01,2024-12-31,49400,60300,NA,NA
23,CA0110001,FALSE,alameda county water district,2020,2024-01-01,2024-12-31,44129,51848,0,0
30,CA1910001,FALSE,alhambra  city of,2020,2024-01-01,2024-12-31,10628,9753,0,875
55,"CA0310012, CA0300002, CA0310019, CA0310003, CA0310002",TRUE,amador water agency,2020,2024-01-01,2024-12-31,7912,18820,0,1978
57,CA2810005,FALSE,american canyon  city of,2020,2024-01-01,2024-12-31,2848,2703,145,NA
64,CA3010001,FALSE,anaheim  city of,2020,2024-01-01,2024-12-31,58334,58334,NA,NA
66,CA4510001,FALSE,anderson  city of,2020,2024-01-01,2024-12-31,917,1048,NA,NA
79,NA,NA,antelope valley - east kern water agency,2020,2024-01-01,2024-12-31,43340,43120,220,0
82,CA0710001,FALSE,antioch  city of,2020,2024-01-01,2024-12-31,4662,4841,NA,NA
87,CA3610003,FALSE,apple valley ranchos water company,2020,2024-01-01,2024-12-31,17249,16486,0,763
93,CA1910003,FALSE,arcadia  city of,2020,2024-01-01,2024-12-31,15911,15326,0,585
94,"CA1210001, CA1210021",TRUE,arcata  city of,2020,2024-01-01,2024-12-31,645,1369,NA,NA
99,CA4010001,FALSE,arroyo grande  city of,2020,2024-01-01,2024-12-31,2343,2807,NA,NA
102,CA1510001,FALSE,arvin community service district,2020,2024-01-01,2024-12-31,1057,1057,0,423
107,CA4010002,FALSE,atascadero mutual water company,2020,2024-01-01,2024-12-31,1787,1787,NA,NA
110,CA2410001,FALSE,atwater  city of,2020,2024-01-01,2024-12-31,7608,7608,NA,NA
117,CA1910007,FALSE,azusa light and water,2020,2024-01-01,2024-12-31,18492,23447,0,0
123,CA1510031,FALSE,bakersfield  city of,2020,2024-01-01,2024-12-31,49303,41908,NA,7395
124,CA1010001,FALSE,bakman water company,2020,2024-01-01,2024-12-31,1181,1181,0,0
129,CA3310006,FALSE,banning  city of,2020,2024-01-01,2024-12-31,9443,9507,0,944
159,CA3310002,FALSE,beaumont - cherry valley water district,2020,2024-01-01,2024-12-31,14648,11600,NA,3662
167,CA4510014,FALSE,bella vista water district,2020,2024-01-01,2024-12-31,10095,9109,1000,0
170,CA1910013,FALSE,bellflower - somerset mutual water company,2020,2024-01-01,2024-12-31,5877,5093,NA,784
178,CA4810001,FALSE,benicia  city of,2020,2024-01-01,2024-12-31,10235,17853,NA,NA
193,CA1910156,FALSE,beverly hills  city of,2020,2024-01-01,2024-12-31,11360,11360,NA,NA
197,CA3610008,FALSE,big bear community services district,2020,2024-01-01,2024-12-31,1161,1161,0,0
198,"CA3610044, CA3600395, CA3600283, CA3610022",TRUE,big bear lake  city of,2020,2024-01-01,2024-12-31,2145,3100,NA,NA
241,CA3310003,FALSE,blythe  city of,2020,2024-01-01,2024-12-31,3480,6900,0,348
262,CA1310001,FALSE,brawley  city of,2020,2024-01-01,2024-12-31,2234,2922,NA,NA
263,CA3010002,FALSE,brea  city of,2020,2024-01-01,2024-12-31,10028,10028,0,0
264,CA0710004,FALSE,brentwood  city of,2020,2024-01-01,2024-12-31,4131,6231,NA,NA
283,CA3010003,FALSE,buena park  city of,2020,2024-01-01,2024-12-31,14937,14937,0,0
285,CA1910179,FALSE,burbank  city of,2020,2024-01-01,2024-12-31,26367,26367,0,0
286,CA4110003,FALSE,burlingame  city of,2020,2024-01-01,2024-12-31,1249,662,NA,587
351,"CA0510005, CA0510006, CA0510017, CA0510016, CA0510019, CA0510004",TRUE,calaveras county water district,2020,2024-01-01,2024-12-31,5564,76602,0,3
353,CA1310002,FALSE,calexico  city of,2020,2024-01-01,2024-12-31,2390,2920,0,239
368,"CA1910139, CA1910186, CA1910052",TRUE,california american water company - los angeles division,2020,2024-01-01,2024-12-31,21163,21163,0,0
369,"CA2701882, CA2710022, CA2710004, CA2701466",TRUE,california american water company - monterey district,2020,2024-01-01,2024-12-31,10181,5080,0,5101
372,"CA3410045, CA3110150, CA3410027, CA3410017, CA3410013, CA3410012, CA3410023, CA5700712, CA3410031, CA3410010, CA3410047",TRUE,california american water company - sacramento district,2020,2024-01-01,2024-12-31,10531,41559,0,0
373,CA3710001,FALSE,california american water company - san diego district,2020,2024-01-01,2024-12-31,3297,3957,NA,NA
376,"CA5610040, CA5610081",TRUE,california american water company - ventura district,2020,2024-01-01,2024-12-31,16353,18559,0,0
384,"CA1500333, CA1910243, CA1910010, CA1910242",TRUE,california water service company antelope valley,2020,2024-01-01,2024-12-31,729,729,NA,NA
386,"CA1510003, CA1510055",TRUE,california water service company bakersfield,2020,2024-01-01,2024-12-31,61809,61809,NA,NA
387,CA4110006,FALSE,california water service company bear gulch,2020,2024-01-01,2024-12-31,13707,7265,0,6442
388,"CA0410002, CA1110002",TRUE,california water service company chico district,2020,2024-01-01,2024-12-31,25136,25136,NA,NA
390,CA4810002,FALSE,"california water service company dixon, city of",2020,2024-01-01,2024-12-31,1431,1431,NA,NA
391,CA1910033,FALSE,california water service company dominguez,2020,2024-01-01,2024-12-31,34059,34059,NA,NA
392,CA1910036,FALSE,california water service company east los angeles,2020,2024-01-01,2024-12-31,14543,14543,NA,NA
396,CA1910134,FALSE,california water service company hermosa/redondo,2020,2024-01-01,2024-12-31,11258,11258,NA,NA
397,"CA1510026, CA1510043, CA1500407, CA1510049, CA1510056, CA1510039, CA1510033",TRUE,california water service company kern river valley,2020,2024-01-01,2024-12-31,791,791,NA,NA
398,CA2710009,FALSE,california water service company king city,2020,2024-01-01,2024-12-31,1759,1759,NA,NA
401,CA0110003,FALSE,california water service company livermore,2020,2024-01-01,2024-12-31,9823,9823,NA,NA
402,CA4310001,FALSE,california water service company los altos/suburban,2020,2024-01-01,2024-12-31,14057,14057,NA,NA
405,CA5810001,FALSE,california water service company marysville,2020,2024-01-01,2024-12-31,2086,2086,NA,NA
420,"CA4110008, CA4110007",TRUE,california water service company mid peninsula,2020,2024-01-01,2024-12-31,15008,7954,0,7054
412,CA0410005,FALSE,california water service company oroville,2020,2024-01-01,2024-12-31,2844,2844,NA,NA
413,CA1910104,FALSE,california water service company palos verdes,2020,2024-01-01,2024-12-31,18477,18477,NA,NA
416,"CA1710005, CA4900546, CA2110007, CA4910018, CA4900514, CA4900785",TRUE,california water service company redwood valley,2020,2024-01-01,2024-12-31,380,380,NA,NA
417,"CA2701929, CA2710012, CA2710019, CA2710013, CA2710010",TRUE,california water service company salinas district,2020,2024-01-01,2024-12-31,17424,17424,NA,NA
421,CA1010024,FALSE,california water service company selma,2020,2024-01-01,2024-12-31,4701,4701,NA,NA
422,CA4110009,FALSE,california water service company south san francisco,2020,2024-01-01,2024-12-31,7871,4892,0,2979
424,CA3910001,FALSE,california water service company stockton,2020,2024-01-01,2024-12-31,24782,24782,NA,NA
427,"CA5400935, CA5410016, CA5410041",TRUE,california water service company visalia,2020,2024-01-01,2024-12-31,32954,32954,NA,NA
428,CA5610016,FALSE,california water service company westlake,2020,2024-01-01,2024-12-31,7673,7673,NA,NA
429,CA1110003,FALSE,california water service company willows,2020,2024-01-01,2024-12-31,1563,1563,NA,NA
433,NA,NA,calleguas municipal water district,2020,2024-01-01,2024-12-31,83598,111098,NA,NA
443,CA5610019,FALSE,camarillo  city of,2020,2024-01-01,2024-12-31,6743,12420,0,0
445,CA4010014,FALSE,cambria community service district,2020,2024-01-01,2024-12-31,580,467,0,116
467,CA5610063,FALSE,camrosa water district,2020,2024-01-01,2024-12-31,15723,26800,NA,NA
478,CA3710005,FALSE,carlsbad municipal water district,2020,2024-01-01,2024-12-31,21231,21231,0,0
481,CA3410004,FALSE,carmichael water district,2020,2024-01-01,2024-12-31,9299,43920,NA,NA
485,CA4210001,FALSE,carpinteria valley water district,2020,2024-01-01,2024-12-31,4000,3545,0,1200
495,CA5610024,FALSE,casitas municipal water district,2020,2024-01-01,2024-12-31,14525,10626,0,3899
1050,CA5610014,FALSE,casitas municipal water district - ojai,2020,2024-01-01,2024-12-31,1850,1663,NA,187
510,NA,NA,central basin municipal water district,2020,2024-01-01,2024-12-31,259804,308033,0,0
514,NA,NA,central coast water authority,2020,2024-01-01,2024-12-31,10997,10997,0,0
522,CA5010028,FALSE,ceres  city of,2020,2024-01-01,2024-12-31,2906,8258,NA,NA
524,CA1910019,FALSE,cerritos  city of,2020,2024-01-01,2024-12-31,13025,11817,0,1208
545,CA3610012,FALSE,chino  city of,2020,2024-01-01,2024-12-31,23668,22869,0,799
546,NA,NA,chino basin desalter authority,2020,2024-01-01,2024-12-31,40000,40000,0,0
547,CA3610036,FALSE,chino hills  city of,2020,2024-01-01,2024-12-31,16837,29526,NA,NA
2979,CA2010001,FALSE,"chowchilla, city of water department",2020,2024-01-01,2024-12-31,1023,3532,NA,NA
561,CA3410006,FALSE,citrus heights water district,2020,2024-01-01,2024-12-31,10023,10023,NA,NA
572,CA4910002,FALSE,cloverdale  city of,2020,2024-01-01,2024-12-31,482,432,NA,72
574,CA1010003,FALSE,clovis  city of,2020,2024-01-01,2024-12-31,35339,34537,0,5511
575,CA3310007,FALSE,coachella  city of,2020,2024-01-01,2024-12-31,10138,10138,NA,NA
577,"CA3310001, CA3310048, CA1310011",TRUE,coachella valley water district,2020,2024-01-01,2024-12-31,131511,131511,NA,NA
578,CA1010004,FALSE,coalinga  city of,2020,2024-01-01,2024-12-31,1437,1660,NA,NA
583,CA4110011,FALSE,coastside county water district,2020,2024-01-01,2024-12-31,706,304,0,402
596,CA3610014,FALSE,colton  city of,2020,2024-01-01,2024-12-31,10621,12214,NA,NA
607,CA1910026,FALSE,compton  city of,2020,2024-01-01,2024-12-31,6639,7580,NA,NA
613,CA0710003,FALSE,contra costa water district,2020,2024-01-01,2024-12-31,126300,125700,NA,600
618,CA1610004,FALSE,corcoran  city of,2020,2024-01-01,2024-12-31,6181,6866,NA,NA
624,CA3310037,FALSE,corona  city of,2020,2024-01-01,2024-12-31,42509,43955,NA,NA
644,CA1910127,FALSE,covina  city of,2020,2024-01-01,2024-12-31,5572,5396,0,176
649,CA0810001,FALSE,crescent city,2020,2024-01-01,2024-12-31,811,811,NA,NA
651,CA1910028,FALSE,crescenta valley community water district,2020,2024-01-01,2024-12-31,3966,5748,0,0
654,CA3610015,FALSE,crestline village water district,2020,2024-01-01,2024-12-31,220464,326927,NA,NA
664,CA3610018,FALSE,cucamonga valley water district,2020,2024-01-01,2024-12-31,51822,48950,0,2872
673,CA4110013,FALSE,daly city,2020,2024-01-01,2024-12-31,2142,2026,NA,116
678,CA5710001,FALSE,davis  city of,2020,2024-01-01,2024-12-31,12453,19762,NA,NA
699,CA0410011,FALSE,del oro water company,2020,2024-01-01,2024-12-31,421157,551279,NA,NA
711,CA1510005,FALSE,delano  city of,2020,2024-01-01,2024-12-31,13595,13595,0,0
727,CA3310005,FALSE,desert water agency,2020,2024-01-01,2024-12-31,39084,39084,NA,NA
731,CA0710007,FALSE,diablo water district,2020,2024-01-01,2024-12-31,2485,3678,NA,NA
737,CA5410002,FALSE,dinuba  city of,2020,2024-01-01,2024-12-31,1812,1540,0,272
739,CA0710009,FALSE,discovery bay community services district,2020,2024-01-01,2024-12-31,1349,2500,NA,NA
2998,CA4810009,FALSE,dixon  city of,2020,2024-01-01,2024-12-31,900,900,NA,NA
748,CA1910034,FALSE,downey  city of,2020,2024-01-01,2024-12-31,16973,15768,0,1205
759,CA0110009,FALSE,dublin san ramon services district,2020,2024-01-01,2024-12-31,14704,14704,NA,NA
775,CA0110005,FALSE,east bay municipal utility district,2020,2024-01-01,2024-12-31,66065,64240,NA,1825
784,CA1510006,FALSE,east niles community services district,2020,2024-01-01,2024-12-31,9079,9079,0,0
785,CA3010068,FALSE,east orange county water district,2020,2024-01-01,2024-12-31,890,890,0,0
787,CA4110024,FALSE,east palo alto  city of,2020,2024-01-01,2024-12-31,687,341,131.4,215
793,CA3610064,FALSE,east valley water district,2020,2024-01-01,2024-12-31,21380,24587,NA,NA
794,CA3310009,FALSE,eastern municipal water district,2020,2024-01-01,2024-12-31,209400,209400,NA,16000
814,CA1310004,FALSE,el centro  city of,2020,2024-01-01,2024-12-31,7605,7605,0,0
816,"CA0910018, CA0910017, CA0910001",TRUE,el dorado irrigation district,2020,2024-01-01,2024-12-31,40270,55300,NA,NA
821,CA1910038,FALSE,el monte  city of,2020,2024-01-01,2024-12-31,2694,2694,NA,NA
827,CA1910040,FALSE,el segundo  city of,2020,2024-01-01,2024-12-31,5444,4735,709,NA
830,CA3010079,FALSE,el toro water district,2020,2024-01-01,2024-12-31,9458,9458,0,0
835,CA3410008,FALSE,elk grove water district,2020,2024-01-01,2024-12-31,7540,13000,NA,NA
842,CA3310012,FALSE,elsinore valley municipal water district,2020,2024-01-01,2024-12-31,28474,35611,NA,NA
851,CA3710006,FALSE,escondido  city of,2020,2024-01-01,2024-12-31,25309,25309,0,0
856,CA4110021,FALSE,estero municipal improvement district,2020,2024-01-01,2024-12-31,1614,873,0,741
859,CA1210004,FALSE,eureka  city of,2020,2024-01-01,2024-12-31,1012,2555,NA,NA
866,CA3410009,FALSE,fair oaks water district,2020,2024-01-01,2024-12-31,11508,23718,NA,NA
867,CA4810003,FALSE,fairfield  city of,2020,2024-01-01,2024-12-31,7046,12335,NA,NA
873,CA3710008,FALSE,fallbrook public utility district,2020,2024-01-01,2024-12-31,11080,11080,NA,NA
890,CA5610002,FALSE,fillmore  city of,2020,2024-01-01,2024-12-31,1851,6590,NA,NA
904,"CA3410030, CA3410014",TRUE,folsom  city of,2020,2024-01-01,2024-12-31,20394,34470,NA,NA
909,NA,NA,foothill municipal water district,2020,2024-01-01,2024-12-31,8731,11773,0,0
920,CA1210006,FALSE,fortuna  city of,2020,2024-01-01,2024-12-31,455,455,NA,NA
924,CA3010069,FALSE,fountain valley  city of,2020,2024-01-01,2024-12-31,10563,10563,0,0
934,CA1010007,FALSE,fresno  city of,2020,2024-01-01,2024-12-31,151432,178164,0,0
967,CA3010010,FALSE,fullerton  city of,2020,2024-01-01,2024-12-31,26801,26801,0,0
972,CA3410011,FALSE,galt  city of,2020,2024-01-01,2024-12-31,5528,5528,NA,NA
977,CA3010062,FALSE,garden grove  city of,2020,2024-01-01,2024-12-31,23814,23814,0,0
990,CA0910013,FALSE,georgetown divide public utility district,2020,2024-01-01,2024-12-31,9258,11890,0,3457
995,CA4310004,FALSE,gilroy  city of,2020,2024-01-01,2024-12-31,10116,18754,NA,NA
1004,CA1910043,FALSE,glendale  city of,2020,2024-01-01,2024-12-31,21543,10876,6358,4309
1005,CA1910044,FALSE,glendora  city of,2020,2024-01-01,2024-12-31,11771,10674,0,1097
1029,CA1910004,FALSE,golden state water company - artesia,2020,2024-01-01,2024-12-31,5611,5611,NA,NA
1030,CA1910004,FALSE,golden state water company - barstow,2020,2024-01-01,2024-12-31,5417,16568,NA,NA
1031,CA0710002,FALSE,golden state water company - bay point,2020,2024-01-01,2024-12-31,1945,1945,NA,NA
1032,CA1910011,FALSE,golden state water company - bell-bell gardens,2020,2024-01-01,2024-12-31,5093,5093,NA,NA
1034,CA1910024,FALSE,golden state water company - claremont,2020,2024-01-01,2024-12-31,12470,11052,0,1418
1036,CA3410015,FALSE,golden state water company - cordova,2020,2024-01-01,2024-12-31,14891,14891,NA,NA
1038,CA1910030,FALSE,golden state water company - culver city,2020,2024-01-01,2024-12-31,5484,5484,NA,NA
1041,CA1910077,FALSE,golden state water company - florence graham,2020,2024-01-01,2024-12-31,5306,5306,NA,NA
1049,CA1910098,FALSE,golden state water company - norwalk,2020,2024-01-01,2024-12-31,4801,4801,NA,NA
1052,CA4210016,FALSE,golden state water company - orcutt,2020,2024-01-01,2024-12-31,6680,6680,NA,NA
1053,CA3010035,FALSE,golden state water company - placentia,2020,2024-01-01,2024-12-31,7317,7317,NA,NA
1054,CA1910142,FALSE,golden state water company - san dimas,2020,2024-01-01,2024-12-31,12000,12222,0,0
1057,CA5610059,FALSE,golden state water company - simi valley,2020,2024-01-01,2024-12-31,6641,6641,NA,NA
1058,CA1910212,FALSE,golden state water company - south arcadia,2020,2024-01-01,2024-12-31,3242,3242,NA,NA
1059,CA1910223,FALSE,golden state water company - south san gabriel,2020,2024-01-01,2024-12-31,2630,2630,NA,NA
1060,CA1910155,FALSE,golden state water company - southwest,2020,2024-01-01,2024-12-31,29544,29544,NA,NA
1062,CA3010022,FALSE,golden state water company - west orange,2020,2024-01-01,2024-12-31,15467,15467,NA,NA
1068,CA4210004,FALSE,goleta water district,2020,2024-01-01,2024-12-31,12131,11644,0,3033
1083,CA4310022,FALSE,great oaks water company incorporated,2020,2024-01-01,2024-12-31,2451,3628,NA,NA
1094,CA1510024,FALSE,greenfield county water district,2020,2024-01-01,2024-12-31,2676,9722,NA,NA
1109,CA5510009,FALSE,groveland community services district,2020,2024-01-01,2024-12-31,177,144,3,33
1110,CA4010004,FALSE,grover beach  city of,2020,2024-01-01,2024-12-31,1358,1624,NA,NA
1125,CA1610003,FALSE,hanford  city of,2020,2024-01-01,2024-12-31,12854,15084,NA,NA
1142,CA1910047,FALSE,hawthorne  city of,2020,2024-01-01,2024-12-31,4030,4030,NA,NA
1143,CA0110006,FALSE,hayward  city of,2020,2024-01-01,2024-12-31,6406,3174,NA,3233
1144,CA4910005,FALSE,healdsburg  city of,2020,2024-01-01,2024-12-31,721,708,NA,NA
1154,CA3710010,FALSE,helix water district,2020,2024-01-01,2024-12-31,35040,38374,NA,NA
1157,CA3310016,FALSE,hemet  city of,2020,2024-01-01,2024-12-31,4711,4458,0,253
1166,CA3610024,FALSE,hesperia water district,2020,2024-01-01,2024-12-31,15010,15010,NA,NA
1167,CA3610073,FALSE,hi desert water district,2020,2024-01-01,2024-12-31,3034,3034,NA,NA
1181,CA4110016,FALSE,hillsborough  town of,2020,2024-01-01,2024-12-31,3516,1803,NA,1713
1188,CA3510001,FALSE,hollister  city of,2020,2024-01-01,2024-12-31,7028,6326,0,703
1209,NA,NA,humboldt bay municipal water district,2020,2024-01-01,2024-12-31,9721,25000,NA,NA
1210,CA1210009,FALSE,humboldt community services district,2020,2024-01-01,2024-12-31,725,1235,NA,NA
1215,CA3010053,FALSE,huntington beach  city of,2020,2024-01-01,2024-12-31,27891,27891,0,0
1217,CA1910049,FALSE,huntington park  city of,2020,2024-01-01,2024-12-31,4499,5100,0,450
1225,CA1310006,FALSE,imperial  city of,2020,2024-01-01,2024-12-31,1090,1090,0,109
1234,CA1510017,FALSE,indian wells valley water district,2020,2024-01-01,2024-12-31,6890,20000,NA,NA
1236,CA3310020,FALSE,indio  city of,2020,2024-01-01,2024-12-31,23954,23954,NA,NA
1238,CA1910051,FALSE,inglewood  city of,2020,2024-01-01,2024-12-31,11407,14250,NA,NA
1239,NA,NA,inland empire utilities agency,2020,2024-01-01,2024-12-31,114943,152146,0,0
1245,CA3010092,FALSE,irvine ranch water district,2020,2024-01-01,2024-12-31,80626,156703,NA,2494
1270,CA3610025,FALSE,joshua basin water district,2020,2024-01-01,2024-12-31,1287,1231,NA,NA
1273,CA3310021,FALSE,jurupa community service district,2020,2024-01-01,2024-12-31,21257,34699,NA,NA
1286,CA1010018,FALSE,kerman  city of,2020,2024-01-01,2024-12-31,1070,747,NA,323
1288,NA,NA,kern county water agency improvement district no 4,2020,2024-01-01,2024-12-31,62575,59593,2982,NA
1324,CA3010018,FALSE,la habra  city of,2020,2024-01-01,2024-12-31,9327,9327,0,0
1327,CA3010100,FALSE,la palma  city of,2020,2024-01-01,2024-12-31,2003,2003,0,0
1333,CA1910062,FALSE,la verne  city of,2020,2024-01-01,2024-12-31,6771,7532,0,0
1335,CA3010017,FALSE,laguna beach county water district,2020,2024-01-01,2024-12-31,3639,3639,NA,NA
1343,CA3610005,FALSE,lake arrowhead community services district,2020,2024-01-01,2024-12-31,1613,2427,0,198
1352,CA3310022,FALSE,lake hemet municipal water district,2020,2024-01-01,2024-12-31,15587,15587,NA,779
1368,CA3710013,FALSE,lakeside water district,2020,2024-01-01,2024-12-31,3500,3500,NA,NA
1370,CA1910239,FALSE,lakewood  city of,2020,2024-01-01,2024-12-31,7151,9882,0,0
1371,CA1510012,FALSE,lamont public utility district,2020,2024-01-01,2024-12-31,1293,2615,NA,NA
1384,CA1910225,FALSE,las virgenes municipal water district,2020,2024-01-01,2024-12-31,24484,24484,NA,NA
1388,CA3910015,FALSE,lathrop  city of,2020,2024-01-01,2024-12-31,8145,9949,0,0
1869,"CA1910021, CA1910161, CA1910211",TRUE,liberty utilities (park water) corp,2020,2024-01-01,2024-12-31,10297,9787,0,510
1424,CA3110004,FALSE,lincoln  city of,2020,2024-01-01,2024-12-31,14510,14510,NA,NA
1425,CA1910063,FALSE,lincoln avenue water company,2020,2024-01-01,2024-12-31,2062,3633,0,0
1427,CA5810002,FALSE,linda county water district,2020,2024-01-01,2024-12-31,3994,29195,2420,370
1432,CA5410006,FALSE,lindsay  city of,2020,2024-01-01,2024-12-31,2350,2129,NA,NA
1443,CA0110001,FALSE,livermore  city of,2020,2024-01-01,2024-12-31,2020,2020,0,0
1444,CA5010013,FALSE,livingston  city of,2020,2024-01-01,2024-12-31,2995,2773,NA,222
